humidity,precipMM,tempC,windspeedKmph,HeatIndexC
22,0,28,7,27
20,0,29,6,27
18,0,30,6,28
21,0,30,5,28
25,0,29,3,28
28,0,29,6,27
34,0,28,8,27
40,0,26,6,26
46,0,23,9,25
50,0,22,7,24
54,0,20,6,20
58,0,20,4,20
58,0,19,5,19
58,0,19,5,19
58,0,19,5,19
59,0,18,4,18
59,0,18,3,18
60,0,18,3,18
54,0,19,3,19
49,0,19,4,19
44,0,19,4,19
38,0,20,6,20
32,0,23,7,25
27,0,26,9,26
25,0,28,8,27
23,0,29,7,28
21,0,30,6,29
23,0,31,5,29
24,0,29,4,28
26,0,28,3,27
34,0,27,4,27
41,0,26,4,26
49,0,23,5,25
52,0,22,5,24
54,0,21,6,24
57,0,19,6,19
62,0,19,5,19
66,0,19,4,19
71,0,19,3,19
72,0,18,2,18
73,0,18,2,18
73,0,17,2,17
66,0,19,2,19
59,0,19,2,19
52,0,20,2,20
44,0,21,3,21
36,0,23,3,25
28,0,26,3,26
26,0,27,5,27
24,0,29,7,27
21,0,30,9,28
24,0,29,10,28
27,0,28,10,27
30,0,27,10,26
42,0,26,10,26
54,0,24,10,25
67,0,22,10,25
70,0,21,8,21
73,0,19,7,19
76,0,19,5,19
76,0,18,5,18
76,0,18,5,18
77,0,17,5,17
75,0,16,4,16
72,0,16,2,16
70,0,15,1,15
64,0,17,2,17
57,0,17,3,17
51,0,18,4,18
45,0,19,5,19
38,0,21,7,24
32,0,24,8,25
31,0,26,8,26
30,0,27,8,27
29,0,28,7,27
31,0,29,5,28
33,0,28,3,27
35,0,27,5,26
43,0,26,7,26
51,0,25,7,25
58,0,22,9,25
62,0,21,9,21
67,0,20,8,20
71,0,19,7,19
72,0,18,7,18
74,0,16,6,16
75,0,16,6,16
74,0,16,5,16
72,0,16,3,16
70,0,16,2,16
64,0,17,2,17
58,0,18,2,18
52,0,19,1,19
45,0,20,2,20
39,0,22,2,25
32,0,25,2,25
32,0,26,4,26
33,0,27,7,26
33,0,28,9,27
36,0,27,9,27
39,0,26,9,26
42,0,26,8,26
52,0,25,9,26
62,0,23,10,25
72,0,21,12,21
75,0,20,10,20
77,0,19,8,19
80,0,18,7,18
81,0,17,7,17
82,0,16,6,16
83,0,16,6,16
84,0,16,6,16
84,0,16,5,16
85,0,16,5,16
78,0,16,4,16
71,0,17,3,17
64,0,17,2,17
53,0,18,3,18
43,0,20,5,20
32,0,22,6,25
30,0,24,7,25
27,0,26,7,26
24,0,27,8,26
27,0,27,9,26
29,0,26,9,26
32,0,26,10,25
42,0,25,10,25
53,0,23,10,24
64,0,21,10,21
67,0,20,9,20
71,0,19,8,19
75,0,17,7,17
76,0,17,7,17
78,0,16,6,16
80,0,16,6,16
80,0,15,6,15
80,0,15,5,15
79,0,14,5,14
74,0,16,5,16
68,0,16,5,16
63,0,17,5,17
54,0,18,6,18
46,0,20,7,20
38,0,23,4,24
34,0,25,9,25
30,0,27,11,26
26,0,27,13,26
27,0,26,12,25
28,0,25,11,25
29,0,26,10,25
37,0,24,10,24
45,0,23,9,24
53,0,21,9,21
59,0,20,8,20
65,0,19,6,19
71,0,17,5,17
72,0,16,6,16
73,0,16,6,16
74,0,15,7,15
74,0,15,5,15
75,0,14,3,14
76,0,14,1,14
69,0,15,2,15
61,0,15,2,15
54,0,16,3,16
45,0,17,3,17
36,0,20,4,20
27,0,23,4,24
25,0,24,6,24
23,0,26,9,25
21,0,28,12,26
22,0,27,11,25
22,0,26,11,25
23,0,25,10,24
29,0,25,10,24
35,0,23,9,24
41,0,21,9,24
45,0,19,7,19
48,0,19,6,19
51,0,18,4,18
51,0,18,5,18
50,0,17,6,17
50,0,17,6,17
47,0,17,5,17
44,0,17,4,17
41,0,16,2,16
37,0,16,4,16
33,0,16,6,16
29,0,16,9,16
26,0,17,10,17
22,0,19,11,19
19,0,22,13,23
19,0,24,11,24
19,0,26,9,25
19,0,27,6,26
21,0,27,6,26
22,0,27,5,26
24,0,27,5,25
27,0,25,6,24
30,0,24,7,24
33,0,22,9,23
34,0,20,7,20
35,0,19,5,19
37,0,17,4,17
40,0,17,5,17
43,0,17,7,17
46,0,16,9,16
46,0,16,7,16
47,0,15,6,15
47,0,15,4,15
45,0,15,7,15
43,0,15,9,15
40,0,15,12,15
37,0,16,13,16
35,0,18,14,18
32,0,21,15,21
30,0,23,13,24
29,0,24,12,25
27,0,26,11,25
28,0,27,9,26
29,0,26,6,25
31,0,26,4,25
33,0,25,6,25
35,0,24,8,24
37,0,22,10,24
38,0,21,8,21
39,0,20,7,20
40,0,19,6,19
41,0,18,7,18
43,0,17,8,17
45,0,16,9,16
46,0,16,8,16
46,0,16,7,16
47,0,15,7,15
46,0,16,8,16
44,0,16,9,16
43,0,16,11,16
39,0,17,13,17
34,0,19,14,19
30,0,22,16,24
28,0,24,15,24
26,0,26,13,25
23,0,27,11,26
25,0,28,10,27
26,0,28,8,26
27,0,28,6,26
31,0,27,7,26
34,0,25,7,25
37,0,23,7,24
37,0,22,7,24
37,0,21,8,21
37,0,20,9,20
39,0,18,8,18
41,0,18,8,18
43,0,17,8,17
42,0,17,7,17
42,0,17,7,17
41,0,16,7,16
40,0,17,8,17
40,0,16,9,16
39,0,17,10,17
35,0,17,12,17
32,0,20,13,20
29,0,23,15,24
28,0,25,13,25
27,0,27,11,26
27,0,28,9,27
28,0,29,8,28
30,0,28,7,27
31,0,28,6,27
36,0,27,6,26
41,0,26,7,26
47,0,24,7,25
47,0,23,6,24
48,0,22,6,24
48,0,21,5,21
48,0,21,6,21
48,0,20,6,20
47,0,19,7,19
46,0,18,6,18
45,0,18,6,18
44,0,17,6,17
40,0,18,6,18
36,0,19,6,19
31,0,19,6,19
28,0,20,7,20
24,0,22,8,24
20,0,25,9,25
21,0,27,7,26
23,0,29,5,28
25,0,30,3,29
26,0,31,4,29
27,0,30,5,28
28,0,30,5,28
34,0,28,6,27
39,0,26,6,26
45,0,24,6,25
45,0,23,6,25
46,0,22,5,24
46,0,21,5,21
47,0,20,5,20
49,0,20,4,20
50,0,20,4,20
51,0,19,3,19
53,0,19,2,19
54,0,18,1,18
49,0,19,2,19
43,0,19,4,19
38,0,20,5,20
33,0,21,5,24
28,0,23,4,25
23,0,26,4,26
22,0,28,3,27
20,0,30,2,28
19,0,32,1,30
20,0,32,3,30
21,0,32,5,29
23,0,32,6,30
29,0,28,7,27
35,0,27,9,26
41,0,24,10,24
43,0,22,9,24
45,0,21,8,21
47,0,20,7,20
48,0,20,6,20
49,0,20,5,20
50,0,19,4,19
51,0,19,3,19
53,0,18,3,18
55,0,18,2,18
48,0,19,2,19
41,0,20,3,20
34,0,21,3,21
30,0,22,4,24
25,0,24,5,25
21,0,28,6,26
20,0,29,6,28
20,0,31,5,29
19,0,32,5,30
20,0,32,5,30
21,0,33,6,31
23,0,32,7,30
29,0,30,8,28
36,0,27,9,26
43,0,24,10,25
44,0,22,9,24
45,0,21,8,24
46,0,20,6,20
48,0,20,6,20
50,0,19,6,19
52,0,19,5,19
51,0,19,5,19
51,0,19,4,19
50,0,18,4,18
45,0,18,4,18
40,0,19,4,19
35,0,20,4,20
30,0,21,4,24
25,0,24,4,25
20,0,27,4,26
19,0,30,4,28
18,0,31,5,29
17,0,33,5,30
18,0,32,7,30
18,0,32,8,29
19,0,30,9,28
24,0,29,9,27
29,0,27,9,26
34,0,24,9,25
36,0,23,7,24
38,0,21,5,21
40,0,21,3,21
37,0,20,4,20
34,0,20,4,20
32,0,20,5,20
29,0,20,4,20
27,0,19,3,19
24,0,19,3,19
24,0,20,4,20
24,0,20,6,20
24,0,21,7,21
21,0,22,8,24
18,0,23,9,24
15,0,27,10,26
14,0,29,9,27
13,0,31,8,29
12,0,33,7,31
13,0,33,8,31
14,0,33,8,31
16,0,33,8,30
21,0,31,7,29
26,0,29,6,27
31,0,26,5,25
32,0,25,5,24
34,0,22,4,24
35,0,22,4,24
38,0,22,4,24
41,0,21,5,24
43,0,21,5,24
46,0,20,4,20
48,0,20,4,20
51,0,19,3,19
47,0,21,4,21
43,0,22,6,24
39,0,21,7,21
32,0,22,9,24
26,0,24,11,25
20,0,27,13,26
18,0,29,13,28
16,0,31,13,29
14,0,32,13,30
15,0,33,10,31
16,0,32,7,30
17,0,32,4,30
21,0,31,5,29
24,0,29,6,27
28,0,27,6,26
29,0,26,6,25
30,0,25,5,25
31,0,23,4,24
33,0,22,4,23
36,0,22,4,24
38,0,21,5,24
38,0,21,4,21
38,0,20,3,20
37,0,20,3,20
35,0,22,4,24
34,0,22,5,24
32,0,22,6,24
28,0,24,8,25
23,0,25,10,25
19,0,28,12,27
18,0,30,11,29
17,0,32,10,30
16,0,33,9,31
17,0,34,6,32
19,0,34,3,32
20,0,34,1,32
25,0,32,1,30
31,0,30,2,28
36,0,28,2,27
36,0,26,2,26
37,0,25,3,25
38,0,25,3,25
40,0,22,3,24
41,0,22,3,24
43,0,21,4,24
42,0,21,3,21
42,0,20,3,20
41,0,20,3,20
39,0,21,4,21
36,0,21,5,24
34,0,22,6,25
29,0,24,7,25
24,0,26,8,26
19,0,29,9,28
18,0,31,7,30
16,0,33,6,31
15,0,34,4,33
16,0,35,4,33
17,0,36,3,34
18,0,35,3,33
24,0,32,4,30
31,0,30,5,29
37,0,28,6,27
38,0,26,5,26
40,0,24,4,25
41,0,23,4,24
42,0,22,4,24
43,0,22,4,24
44,0,22,4,24
44,0,21,3,24
45,0,21,2,21
45,0,20,1,20
41,0,22,2,24
38,0,22,3,25
35,0,23,4,25
29,0,24,5,25
24,0,26,7,26
18,0,29,8,28
18,0,31,7,30
18,0,33,5,31
18,0,34,4,32
18,0,34,3,32
19,0,34,2,32
19,0,33,6,31
23,0,32,9,30
27,0,30,6,28
31,0,27,8,26
32,0,26,7,26
33,0,24,5,24
35,0,23,4,24
36,0,22,3,24
38,0,22,3,24
39,0,22,3,24
39,0,21,3,24
40,0,21,2,21
40,0,20,2,20
37,0,21,2,21
34,0,22,3,24
31,0,23,4,24
26,0,24,3,25
21,0,26,2,26
16,0,30,2,28
15,0,32,3,30
14,0,33,4,31
12,0,34,5,32
13,0,34,7,32
13,0,34,8,32
13,0,32,10,30
17,0,31,10,29
21,0,29,9,27
25,0,26,9,25
26,0,25,7,25
27,0,23,5,23
28,0,23,3,23
25,0,22,3,23
23,0,22,4,23
21,0,22,4,22
22,0,21,3,22
24,0,21,3,21
25,0,20,2,20
25,0,21,3,21
24,0,22,3,23
24,0,22,4,24
20,0,24,4,24
15,0,26,5,25
11,0,29,5,27
10,0,31,5,29
9,0,33,5,30
7,0,34,5,32
8,0,34,5,32
9,0,34,5,32
9,0,34,5,32
13,0,32,6,30
17,0,29,6,27
21,0,26,7,24
23,0,24,7,24
24,0,23,6,23
26,0,21,6,21
27,0,20,6,20
27,0,20,5,20
28,0,19,5,19
30,0,19,5,19
31,0,19,4,19
32,0,19,4,19
31,0,20,5,20
30,0,20,7,20
30,0,20,8,20
25,0,21,9,24
21,0,23,9,24
17,0,27,10,26
14,0,29,8,27
11,0,31,5,29
9,0,33,3,31
9,0,33,3,31
10,0,34,3,32
11,0,33,3,31
15,0,31,3,29
20,0,29,4,27
24,0,26,5,25
25,0,24,5,24
25,0,22,5,23
26,0,21,5,21
27,0,20,4,20
28,0,20,3,20
29,0,20,3,20
28,0,19,3,19
28,0,19,4,19
28,0,18,4,18
27,0,20,5,20
26,0,20,6,20
26,0,21,6,21
23,0,22,6,24
21,0,24,5,25
18,0,28,5,27
16,0,30,3,28
14,0,32,2,30
11,0,34,1,32
13,0,34,6,32
15,0,35,7,33
17,0,34,8,32
27,0,30,6,29
37,0,28,8,27
47,0,25,10,26
53,0,23,9,25
59,0,21,8,24
64,0,21,6,21
65,0,21,6,21
65,0,20,6,20
65,0,20,6,20
65,0,20,5,20
65,0,18,5,18
65,0,19,5,19
59,0,18,5,18
53,0,19,6,19
46,0,19,6,19
38,0,20,7,20
29,0,23,8,25
20,0,27,9,26
19,0,28,11,27
19,0,30,12,27
18,0,31,14,28
22,0,30,14,28
26,0,29,15,27
29,0,29,15,27
39,0,27,14,26
48,0,25,12,25
58,0,23,10,25
61,0,21,9,24
65,0,20,7,20
69,0,19,6,19
69,0,18,7,18
70,0,18,7,18
70,0,17,8,17
71,0,17,7,17
73,0,16,7,16
74,0,16,6,16
70,0,17,5,17
66,0,17,5,17
62,0,17,4,17
50,0,19,4,19
39,0,22,3,25
28,0,25,3,25
26,0,27,5,26
24,0,29,7,27
22,0,30,9,28
24,0,31,10,29
26,0,30,12,28
28,0,28,13,27
39,0,28,12,27
50,0,26,11,26
61,0,23,10,25
64,0,22,8,25
68,0,20,6,20
71,0,20,3,20
71,0,20,3,20
70,0,20,3,20
70,0,19,3,19
66,0,19,3,19
62,0,19,3,19
59,0,18,3,18
54,0,18,4,18
48,0,18,5,18
43,0,19,6,19
37,0,20,8,20
32,0,22,9,25
26,0,26,11,26
25,0,28,9,27
24,0,30,8,29
23,0,32,6,30
23,0,32,5,30
23,0,33,5,32
24,0,33,5,32
30,0,31,4,30
36,0,30,4,29
43,0,27,4,27
43,0,26,4,26
43,0,24,5,25
44,0,23,5,25
47,0,23,5,24
50,0,22,5,24
53,0,20,4,20
52,0,20,4,20
52,0,21,4,21
52,0,20,3,20
47,0,21,4,21
42,0,21,5,24
36,0,22,6,25
31,0,23,7,25
26,0,25,8,26
21,0,28,9,27
20,0,30,7,29
19,0,32,5,31
18,0,34,4,33
20,0,34,3,32
21,0,34,3,32
22,0,32,7,30
31,0,31,10,30
40,0,29,9,28
49,0,26,12,26
53,0,24,10,25
57,0,23,8,25
61,0,22,6,24
61,0,21,6,24
61,0,21,6,21
62,0,21,6,21
62,0,20,6,20
62,0,20,5,20
62,0,19,4,19
56,0,21,5,21
51,0,21,6,21
45,0,21,6,24
41,0,22,7,25
36,0,25,5,26
31,0,28,10,27
30,0,29,12,28
30,0,31,14,30
29,0,32,15,31
32,0,31,15,30
35,0,29,15,29
38,0,28,15,28
45,0,28,13,28
52,0,26,11,27
58,0,25,9,26
62,0,24,8,25
65,0,23,7,25
69,0,21,5,21
71,0,20,6,20
73,0,20,8,20
75,0,19,9,19
77,0,19,8,19
80,0,18,7,18
83,0,18,7,18
78,0,19,7,19
74,0,19,7,19
70,0,20,7,20
59,0,21,5,21
49,0,23,6,25
38,0,26,11,26
33,0,28,13,27
28,0,29,14,28
23,0,30,16,29
27,0,30,16,28
30,0,29,15,28
34,0,29,15,28
45,0,27,13,27
56,0,25,12,26
68,0,23,11,25
72,0,22,9,25
76,0,21,8,21
80,0,19,6,19
81,0,19,6,19
82,0,18,6,18
83,0,18,6,18
84,0,17,6,17
84,0,17,6,17
85,0,16,5,16
78,0,16,4,16
71,0,17,3,17
64,0,18,3,18
51,0,19,3,19
38,0,21,4,24
25,0,24,5,25
22,0,26,6,26
20,0,28,8,27
18,0,29,10,28
22,0,30,11,28
25,0,28,13,27
29,0,28,14,27
41,0,26,14,26
53,0,24,14,25
65,0,22,14,24
70,0,20,12,20
76,0,19,10,19
81,0,18,8,18
82,0,17,7,17
83,0,17,6,17
85,0,17,5,17
85,0,16,5,16
85,0,16,5,16
85,0,16,5,16
79,0,15,4,15
73,0,16,4,16
66,0,17,3,17
53,0,18,3,18
40,0,21,2,21
27,0,24,2,25
23,0,27,3,26
19,0,29,4,27
15,0,31,4,29
16,0,31,5,29
17,0,31,6,29
18,0,32,7,29
29,0,29,8,28
40,0,27,9,26
50,0,24,10,25
55,0,23,9,24
60,0,21,8,24
65,0,20,6,20
67,0,19,6,19
69,0,19,6,19
70,0,19,6,19
70,0,19,5,19
69,0,18,4,18
69,0,18,3,18
61,0,18,4,18
53,0,19,6,19
46,0,19,7,19
38,0,21,8,21
31,0,23,9,25
24,0,27,9,26
23,0,28,8,27
22,0,30,7,28
21,0,31,6,29
21,0,32,5,30
22,0,32,5,30
22,0,31,4,29
29,0,30,5,29
36,0,28,6,27
42,0,26,6,26
45,0,24,7,25
47,0,23,7,25
49,0,22,8,24
51,0,22,7,24
53,0,20,6,20
55,0,20,6,20
56,0,19,4,19
57,0,19,3,19
57,0,18,1,18
52,0,20,3,20
46,0,20,4,20
40,0,21,5,24
35,0,23,5,25
29,0,25,5,26
24,0,29,5,28
23,0,30,5,29
22,0,31,4,30
22,0,32,4,31
22,0,33,3,31
23,0,32,3,30
24,0,32,6,30
31,0,30,9,29
37,0,29,7,28
44,0,26,10,26
46,0,25,9,25
48,0,23,8,25
50,0,23,8,25
49,0,21,7,21
48,0,21,6,21
47,0,20,5,20
47,0,20,4,20
48,0,20,2,20
49,0,19,1,19
46,0,21,3,21
42,0,21,5,24
39,0,22,6,24
35,0,23,9,25
32,0,25,11,26
28,0,28,9,28
26,0,30,9,29
25,0,32,10,31
23,0,33,9,31
25,0,32,12,31
26,0,33,9,31
28,0,32,5,31
34,0,31,9,30
41,0,29,8,29
48,0,27,4,27
48,0,25,5,26
49,0,24,6,25
49,0,23,7,25
51,0,22,6,24
52,0,21,5,24
54,0,21,5,21
55,0,20,4,20
56,0,20,4,20
57,0,20,3,20
53,0,22,4,24
49,0,22,4,25
45,0,23,5,25
40,0,24,9,25
35,0,26,8,27
30,0,29,9,29
28,0,31,10,30
27,0,32,10,31
25,0,34,10,33
26,0,33,12,31
27,0,33,10,32
28,0,33,8,31
33,0,32,9,31
38,0,30,8,29
44,0,29,5,28
48,0,27,2,27
52,0,25,3,26
57,0,23,5,25
58,0,23,4,25
59,0,23,2,25
60,0,23,1,25
52,0,23,2,25
45,0,22,4,24
37,0,22,5,24
33,0,21,8,21
28,0,21,10,21
24,0,21,12,24
25,0,23,11,24
26,0,26,13,25
27,0,28,15,28
25,0,30,15,29
22,0,33,18,31
20,0,34,17,31
20,0,33,14,31
20,0,32,10,30
20,0,33,7,31
26,0,32,6,30
33,0,31,8,30
40,0,29,3,28
45,0,27,4,27
51,0,25,5,26
56,0,24,6,25
57,0,22,6,25
58,0,22,5,25
59,0,22,5,24
60,0,21,4,24
60,0,21,2,21
60,0,21,1,21
55,0,22,3,25
49,0,23,4,25
44,0,23,6,25
40,0,25,7,26
35,0,27,7,27
31,0,30,8,30
30,0,31,8,31
29,0,33,7,33
28,0,34,6,33
30,0,32,7,32
33,0,33,7,32
36,0,32,8,31
46,0,31,10,31
55,0,29,12,29
65,0,26,15,27
67,0,25,12,26
70,0,24,9,26
73,0,22,5,25
72,0,22,5,25
71,0,22,5,25
69,0,22,4,24
69,0,22,4,24
69,0,21,4,24
69,0,21,3,24
63,0,23,3,25
58,0,23,3,25
53,0,24,3,25
45,0,25,5,26
37,0,27,7,28
30,0,30,10,31
28,0,32,9,32
26,0,33,8,33
24,0,34,7,34
25,0,35,7,34
26,0,34,6,33
27,0,33,5,32
34,0,33,7,32
41,0,31,8,31
48,0,30,9,30
52,0,28,8,28
57,0,27,7,28
61,0,25,6,26
62,0,24,6,26
62,0,24,6,25
62,0,23,5,25
63,0,23,4,25
63,0,23,2,25
64,0,23,0,25
59,0,24,2,25
55,0,24,3,26
51,0,24,4,26
44,0,26,5,27
36,0,28,5,29
29,0,31,6,32
27,0,33,5,33
26,0,34,3,34
24,0,35,2,35
26,0,35,5,34
28,0.2,34,9,33
30,0,32,12,32
35,0,32,12,32
39,0,30,12,30
44,0,28,13,28
44,0,27,10,27
44,0,26,8,27
45,0,25,6,25
45,0,24,6,25
46,0,24,6,25
46,0,24,5,25
47,0,23,4,25
47,0,23,3,25
48,0,23,3,25
44,0,24,3,25
41,0,24,3,25
37,0,24,4,25
33,0,26,4,26
29,0,28,3,28
24,0,31,3,30
22,0,33,4,32
20,0,34,4,33
18,0,35,4,34
18,0,36,6,34
17,0,35,7,33
17,0,34,9,32
18,0,33,9,31
19,0,30,9,28
20,0,28,9,26
21,0,26,7,25
23,0,25,6,24
24,0,23,4,23
25,0,23,4,23
27,0,22,5,23
29,0,22,5,23
28,0,22,4,23
28,0,21,4,23
27,0,21,3,21
25,0,23,4,23
23,0,23,5,24
22,0,24,6,24
21,0,25,5,25
21,0,28,5,27
20,0,31,4,29
18,0,33,6,31
15,0,35,9,33
12,0,36,11,34
13,0,36,11,35
14,0,35,11,33
14,0,35,12,33
19,0,34,11,31
23,0,32,11,30
27,0,29,11,28
30,0,27,10,27
33,0,26,9,26
36,0,24,8,25
39,0,24,7,25
41,0,24,6,25
43,0,23,5,25
43,0,22,5,24
43,0,21,5,24
43,0,20,5,20
39,0,22,5,24
35,0,22,5,24
31,0,23,4,25
25,0,24,5,25
19,0,27,6,26
13,0,30,6,28
13,0,31,10,29
13,0,32,13,30
14,0,34,16,32
16,0,33,16,31
18,0,32,17,30
20,0,31,17,28
28,0,30,15,28
37,0,28,14,27
45,0,26,12,26
50,0,24,10,25
56,0,22,9,25
61,0,22,7,25
62,0,21,8,21
63,0,20,8,20
64,0,19,5,19
63,0,19,7,19
63,0,18,6,18
63,0,18,5,18
56,0,19,5,19
49,0,19,4,19
43,0,20,4,20
33,0,21,5,24
23,0,25,5,25
13,0,28,5,27
13,0,30,6,28
13,0,32,7,30
12,0,33,7,31
14,0,33,9,31
16,0,32,11,30
17,0,31,13,29
25,0,30,12,28
32,0,28,11,27
39,0,26,10,26
43,0,24,9,25
46,0,23,7,25
49,0,22,5,24
49,0,20,5,20
49,0,20,5,20
50,0,19,5,19
50,0,19,5,19
51,0,18,5,18
51,0,18,4,18
43,0,19,4,19
34,0,20,3,20
25,0,22,3,24
21,0,24,3,25
16,0,27,3,27
12,0,31,3,29
12,0,33,3,31
13,0,34,2,32
14,0,35,2,33
15,0,36,3,34
16,0,35,3,33
17,0,34,4,32
23,0,32,6,30
28,0,30,8,29
34,0,28,10,27
37,0,26,9,26
39,0,25,7,26
42,0,24,5,25
41,0,23,5,24
41,0,22,5,24
40,0,22,5,24
39,0,22,5,24
37,0,22,5,24
36,0,22,5,24
32,0,23,6,24
29,0,23,8,25
26,0,24,10,25
24,0,25,12,25
23,0,27,13,27
22,0,31,15,29
21,0,32,12,31
19,0,34,9,33
18,0,35,6,34
19,0,36,6,35
19,0,35,6,34
20,0,35,6,33
24,0,34,6,32
28,0,32,6,31
32,0,30,6,29
36,0,28,6,28
41,0,27,7,27
45,0,25,7,26
45,0,25,7,26
45,0,24,6,25
45,0,23,6,24
43,0,22,6,24
42,0,22,5,24
40,0,22,5,24
37,0,24,5,24
34,0,24,5,25
31,0,25,5,26
29,0,26,4,27
27,0,29,3,29
25,0,32,2,32
24,0,34,2,33
23,0,35,2,34
22,0,36,2,35
25,0,35,3,34
28,0,34,4,34
31,0.1,33,5,32
35,0,31,6,31
40,0,30,7,30
44,0,29,8,29
46,0,27,7,28
48,0,26,6,27
49,0,25,5,26
49,0,24,5,25
49,0,24,5,25
49,0,24,5,25
50,0,23,4,25
51,0,24,3,25
52,0,23,1,25
47,0,23,3,25
42,0,25,5,26
37,0,25,7,26
35,0,26,8,27
33,0,29,8,29
31,0,31,9,32
29,0,33,7,33
28,0,34,6,34
27,0,35,4,35
28,0,34,4,34
29,0,33,4,33
31,1.9,33,4,33
37,0,31,6,31
43,0,28,8,28
49,0,28,10,28
50,0,27,8,28
51,0,26,6,27
53,0,25,5,26
53,0.2,24,5,26
54,0.4,24,5,25
54,0,24,5,25
55,0,24,5,25
57,0,24,4,25
58,0,23,3,25
55,0,25,4,26
52,0,24,5,26
49,0,25,6,26
43,0,26,10,27
37,0,28,14,29
32,0,30,18,31
33,0,31,15,32
34,0,32,12,32
35,0,32,9,32
36,0,32,7,32
37,0,31,5,31
38,0,31,4,31
46,1.9,29,5,29
54,0.7,27,6,28
61,0,25,7,26
63,0,25,5,26
64,0,25,4,26
66,0,24,3,26
67,0,24,2,26
68,0,24,2,25
69,0,23,2,25
69,0,23,3,25
69,0,23,4,25
70,0,22,5,25
66,0,22,6,25
62,0,23,6,25
59,0,23,7,25
50,0,25,8,26
42,0,27,10,28
33,0,30,12,31
32,0,31,9,32
30,0,33,7,33
28,0,34,5,34
31,0,33,5,33
33,2.5,32,5,32
36,0.6,31,5,31
41,0,28,6,29
46,0,28,6,29
51,0,27,7,27
55,0,26,6,27
58,0,25,5,26
61,0,25,4,26
63,0,24,4,26
64,0,24,3,25
65,0,24,3,25
66,0,23,4,25
67,0,23,4,25
67,0,23,5,25
65,0,22,6,25
63,0,23,7,25
61,0,23,8,25
53,0,24,9,26
44,0,27,10,28
36,0,29,10,30
32,0,31,10,31
29,0,32,10,32
25,0,33,10,33
28,0,33,9,33
31,0,32,8,31
34,0,31,6,30
40,1.2,31,5,31
46,0,29,3,29
52,0,28,1,28
54,0,26,1,27
57,0,25,1,26
59,0,25,1,26
61,0,25,1,26
63,0,24,1,26
65,0,24,1,26
65,0,23,2,25
65,0,23,3,25
65,0,22,4,25
61,0,24,5,25
57,0,24,6,25
52,0,24,6,26
48,0,25,7,26
44,0,27,8,28
40,0,29,9,29
37,0,31,7,31
33,0,32,5,33
29,0,33,2,33
32,0,34,4,34
34,0,32,5,32
37,0.7,31,7,30
43,0.2,29,6,29
48,0.1,28,4,28
54,0,27,3,27
55,0,26,3,27
57,0,26,2,27
58,0,25,2,26
60,0,25,3,26
61,0,24,4,26
63,0,24,5,25
65,0,23,5,25
66,0,23,4,25
67,0,22,4,25
62,0,24,4,25
56,0,24,4,25
50,0,24,4,26
43,0,25,5,26
36,0,28,6,28
29,0,30,6,30
27,0,31,5,31
25,0,32,4,32
23,0,32,3,32
24,0,33,2,31
25,0,32,5,31
26,0,32,6,30
31,0,31,9,30
35,0,30,7,29
39,0,28,10,27
41,0,26,9,27
42,0,25,8,26
44,0,23,7,25
44,0,23,7,25
43,0,23,6,25
43,0,23,6,25
42,0,23,5,24
42,0,22,4,24
41,0,21,3,24
38,0,23,4,24
35,0,23,4,25
32,0,24,5,25
28,0,25,4,26
24,0,27,4,27
20,0,29,3,28
19,0,31,3,30
19,0,33,3,31
18,0,33,3,31
19,0,34,4,32
20,0,33,6,30
21,0,32,8,30
26,0,31,9,29
31,0,29,10,28
36,0,27,11,26
38,0,26,9,26
40,0,25,7,25
42,0,23,5,24
43,0,23,6,24
44,0,22,7,24
45,0,22,7,24
44,0,22,5,24
43,0,21,3,24
43,0,21,1,21
41,0,22,2,24
39,0,22,3,24
37,0,22,4,25
32,0,24,5,25
26,0,26,6,26
21,0,29,6,28
20,0,31,6,29
20,0,33,5,31
19,0,34,4,32
20,0,35,4,33
20,0,34,4,32
21,0,34,4,32
25,0,33,6,31
29,0,31,7,29
34,0,28,9,27
36,0,27,7,26
38,0,24,5,25
40,0,24,3,25
38,0,23,6,24
37,0,23,8,24
36,0,23,11,24
37,0,22,8,24
39,0,22,6,24
41,0,22,4,24
39,0,22,4,24
36,0,22,5,25
34,0,22,5,25
29,0,24,6,25
24,0,28,6,27
19,0,31,6,29
18,0,33,5,31
18,0,34,3,32
17,0,35,1,33
18,0,36,3,34
19,0,35,6,33
20,0,34,8,32
24,0,33,9,31
29,0,31,10,30
34,0,28,10,28
35,0,27,9,27
36,0,25,7,25
38,0,24,5,25
37,0,24,6,25
37,0,24,6,25
37,0,24,7,25
37,0,23,6,24
37,0,23,5,24
37,0,22,4,24
33,0,22,4,24
29,0,23,4,25
25,0,24,4,25
22,0,25,4,26
19,0,28,4,27
16,0,31,4,29
16,0,33,5,31
16,0,34,5,32
16,0,35,6,33
17,0,36,7,34
17,0,35,9,33
18,0,34,10,32
21,0,33,10,31
25,0,31,10,29
29,0,29,10,28
30,0,27,8,26
31,0,26,7,26
32,0,26,5,26
32,0,26,5,25
32,0,24,5,25
33,0,24,5,25
33,0,24,4,25
34,0,23,2,25
34,0,23,1,25
31,0,24,3,25
28,0,24,5,25
26,0,25,7,26
23,0,26,8,26
20,0,29,9,28
18,0,32,11,30
18,0,34,9,32
17,0,35,7,33
